txn_id,amount,upi_gps_lat,upi_gps_long,telecom_cell_lat,telecom_cell_long,timestamp,target_atm_id,GEO_DISTANCE_KM,IMPLIED_SPEED_KMH,FRAUD_ALERT,THREAT_LEVEL
TXN100387,39323.21,18.518481,73.823805,18.726422,76.631762,2026-08-21 13:04:47,ATM-PN-0045,296.78,8903.47,True,CRITICAL
TXN100064,6894.69,18.524144,73.836797,18.51805,73.839789,2026-08-21 13:17:25,ATM-PN-0035,0.75,22.42,False,NORMAL
TXN100652,44622.57,18.525354,73.863041,18.527078,73.868633,2026-08-21 18:01:26,ATM-PN-0005,0.62,18.6,False,NORMAL
TXN100746,43213.55,18.525663,73.883817,18.522551,73.885947,2026-08-21 18:10:11,ATM-PN-0004,0.41,12.38,False,NORMAL
TXN100379,30645.19,18.516482,73.859415,18.506093,73.865558,2026-08-21 18:23:52,ATM-PN-0045,1.32,39.73,False,NORMAL
TXN100331,14131.24,18.529084,73.877192,18.526652,73.867363,2026-08-21 18:45:36,ATM-PN-0025,1.07,32.13,False,NORMAL
TXN100066,14831.0,18.528822,73.864137,18.525342,73.859692,2026-08-21 19:31:19,ATM-PN-0026,0.61,18.23,False,NORMAL
TXN100679,37055.5,18.508201,73.857102,18.512527,73.857225,2026-08-21 19:58:34,ATM-PN-0033,0.48,14.44,False,NORMAL
TXN100183,27756.81,18.51517,73.87825,18.587533,76.722008,2026-08-21 23:17:47,ATM-PN-0044,299.89,8996.58,True,CRITICAL
TXN100148,28919.6,18.523892,73.853,18.534274,73.859897,2026-08-21 23:52:16,ATM-PN-0035,1.36,40.93,False,NORMAL
TXN100664,3213.18,18.530642,73.845484,18.529578,73.83298,2026-08-22 01:29:39,ATM-PN-0044,1.32,39.71,False,NORMAL
TXN100047,47298.07,18.493486,73.859246,18.492013,73.859209,2026-08-22 05:15:16,ATM-PN-0003,0.16,4.92,False,NORMAL
TXN100261,8764.67,18.521674,73.872531,18.519742,73.86156,2026-08-22 05:45:56,ATM-PN-0009,1.18,35.3,False,NORMAL
TXN100711,6228.27,18.514739,73.850485,18.51448,73.850996,2026-08-22 05:47:04,ATM-PN-0019,0.06,1.83,False,NORMAL
TXN100620,20856.81,18.541516,73.856074,18.54162,73.856124,2026-08-22 05:55:04,ATM-PN-0034,0.01,0.38,False,NORMAL
TXN100626,9332.89,18.51406,73.88404,18.504406,73.875585,2026-08-22 05:56:38,ATM-PN-0032,1.4,41.86,False,NORMAL
TXN100474,27647.47,18.538191,73.867285,18.538815,73.866657,2026-08-22 05:57:58,ATM-PN-0002,0.1,2.88,False,NORMAL
TXN100077,20734.09,18.51197,73.865508,18.510936,73.870708,2026-08-22 06:19:39,ATM-PN-0022,0.56,16.81,False,NORMAL
TXN100037,41280.84,18.525263,73.853518,18.528021,73.854738,2026-08-22 06:52:38,ATM-PN-0045,0.33,9.98,False,NORMAL
TXN100061,22434.09,18.532415,73.843852,18.533001,73.844199,2026-08-22 07:06:32,ATM-PN-0028,0.07,2.24,False,NORMAL
TXN100823,18046.43,18.540895,73.855391,18.537376,73.851585,2026-08-22 07:24:09,ATM-PN-0004,0.56,16.81,False,NORMAL
TXN100584,15965.81,18.519171,73.848977,18.512133,73.842324,2026-08-22 07:24:21,ATM-PN-0013,1.05,31.53,False,NORMAL
TXN100121,38464.47,18.542092,73.860536,18.537556,73.853851,2026-08-22 08:50:55,ATM-PN-0027,0.87,26.0,False,NORMAL
TXN100409,8467.24,18.53438,73.846255,18.525678,73.84553,2026-08-22 09:55:24,ATM-PN-0015,0.97,29.12,False,NORMAL
TXN100567,1059.21,18.540135,73.859956,18.535217,73.853882,2026-08-22 10:29:54,ATM-PN-0013,0.84,25.26,False,NORMAL
TXN100977,39929.98,18.524955,73.852622,18.522835,73.847924,2026-08-22 11:08:24,ATM-PN-0034,0.55,16.46,False,NORMAL
TXN100516,15369.47,18.517027,73.849299,18.506892,73.842013,2026-08-22 11:35:50,ATM-PN-0047,1.36,40.92,False,NORMAL
TXN100120,46234.52,18.505321,73.847367,18.498944,73.858322,2026-08-22 12:30:59,ATM-PN-0003,1.36,40.66,False,NORMAL
TXN100447,49842.45,18.523456,73.862818,18.523458,73.862821,2026-08-22 13:00:54,ATM-PN-0050,0.0,0.01,False,NORMAL
TXN100601,4690.84,18.515854,73.857474,20.789546,73.709908,2026-08-22 17:16:53,ATM-PN-0042,253.3,7598.85,True,CRITICAL
TXN100580,22335.22,18.527993,73.853974,18.526419,73.85755,2026-08-22 18:00:12,ATM-PN-0008,0.42,12.47,False,NORMAL
TXN100589,15454.85,18.514047,73.869012,18.520829,73.872428,2026-08-22 18:35:50,ATM-PN-0030,0.84,25.07,False,NORMAL
TXN100263,25230.7,18.524593,73.857481,18.520668,73.862476,2026-08-22 19:06:15,ATM-PN-0037,0.68,20.52,False,NORMAL
TXN100609,23921.45,18.520271,73.849185,18.527329,73.852209,2026-08-22 23:17:48,ATM-PN-0011,0.85,25.41,False,NORMAL
TXN100094,5987.47,18.517564,73.86471,15.236221,74.820433,2026-08-23 01:10:28,ATM-PN-0032,378.77,11363.14,True,CRITICAL
TXN100312,3518.7,18.512871,73.858251,18.514311,73.868924,2026-08-23 01:21:14,ATM-PN-0025,1.14,34.1,False,NORMAL
TXN100665,32584.55,18.526357,73.860789,18.525988,73.861222,2026-08-23 02:21:57,ATM-PN-0046,0.06,1.84,False,NORMAL
TXN100421,18787.04,18.501246,73.862214,18.507329,73.864887,2026-08-23 04:28:35,ATM-PN-0003,0.73,21.98,False,NORMAL
TXN100182,46770.53,18.51272,73.867397,18.512587,73.869472,2026-08-23 05:05:22,ATM-PN-0038,0.22,6.58,False,NORMAL
TXN100106,18483.9,18.524615,73.881819,18.523956,73.881006,2026-08-23 05:33:55,ATM-PN-0048,0.11,3.38,False,NORMAL
TXN100518,19433.1,18.519119,73.877509,18.519146,73.877349,2026-08-23 05:51:33,ATM-PN-0020,0.02,0.51,False,NORMAL
TXN100428,2439.95,18.542352,73.859856,18.540857,73.858187,2026-08-23 05:53:20,ATM-PN-0037,0.24,7.26,False,NORMAL
TXN100921,12493.53,18.502141,73.880513,17.437348,73.527901,2026-08-23 06:47:26,ATM-PN-0029,124.13,3724.04,True,CRITICAL
TXN100805,18259.94,18.540914,73.853449,18.548438,73.853412,2026-08-23 07:05:16,ATM-PN-0017,0.84,25.1,False,NORMAL
TXN100258,38279.59,18.527194,73.863295,18.523414,73.860888,2026-08-23 07:28:32,ATM-PN-0042,0.49,14.73,False,NORMAL
TXN100086,23716.27,18.516377,73.847674,18.517883,73.84356,2026-08-23 07:37:15,ATM-PN-0013,0.46,13.95,False,NORMAL
TXN100468,48174.27,18.536481,73.850372,18.537582,73.849093,2026-08-23 09:03:37,ATM-PN-0013,0.18,5.46,False,NORMAL
TXN100878,3337.22,18.519121,73.864219,18.51567,73.856696,2026-08-23 09:11:11,ATM-PN-0033,0.88,26.43,False,NORMAL
TXN100230,25784.9,18.512494,73.859947,15.177079,73.963555,2026-08-23 09:19:04,ATM-PN-0037,371.05,11131.37,True,CRITICAL
TXN100294,35382.47,18.529343,73.859805,18.529825,73.860485,2026-08-23 10:39:45,ATM-PN-0010,0.09,2.69,False,NORMAL
TXN100930,20849.29,18.515363,73.849589,18.515809,73.849176,2026-08-23 11:07:41,ATM-PN-0050,0.07,1.98,False,NORMAL
TXN100603,42416.79,18.507465,73.864663,18.500256,73.86061,2026-08-23 11:17:35,ATM-PN-0016,0.91,27.25,False,NORMAL
TXN100742,45078.46,18.54012,73.862538,18.545579,73.856184,2026-08-23 11:23:29,ATM-PN-0027,0.9,27.12,False,NORMAL
TXN100479,15739.48,18.495362,73.853851,18.497959,73.855578,2026-08-23 13:20:30,ATM-PN-0027,0.34,10.24,False,NORMAL
TXN100395,15031.93,18.510683,73.863308,18.506312,73.871561,2026-08-23 13:41:38,ATM-PN-0049,1.0,29.9,False,NORMAL
TXN100254,16165.4,18.516676,73.851024,18.516571,73.851156,2026-08-23 13:44:12,ATM-PN-0025,0.02,0.54,False,NORMAL
TXN100731,4228.4,18.521628,73.870012,18.530102,73.868545,2026-08-23 13:45:11,ATM-PN-0035,0.95,28.65,False,NORMAL
TXN100218,34989.78,18.510447,73.859373,18.504492,73.861943,2026-08-23 14:29:21,ATM-PN-0021,0.72,21.46,False,NORMAL
TXN100572,48495.86,18.526046,73.865252,18.518775,73.875321,2026-08-23 15:07:03,ATM-PN-0018,1.33,40.03,False,NORMAL
TXN100959,1968.5,18.519086,73.854736,18.520635,73.855434,2026-08-23 15:34:24,ATM-PN-0016,0.19,5.62,False,NORMAL
TXN100912,25372.51,18.514071,73.842039,18.503249,73.835046,2026-08-23 15:59:24,ATM-PN-0044,1.41,42.34,False,NORMAL
TXN100466,20220.89,18.515642,73.849311,18.508725,73.845999,2026-08-23 16:02:32,ATM-PN-0045,0.84,25.34,False,NORMAL
TXN100845,24902.48,18.525483,73.848347,18.516768,73.842831,2026-08-23 16:11:14,ATM-PN-0049,1.13,33.91,False,NORMAL
TXN100225,18978.65,18.497109,73.848534,18.499501,73.850813,2026-08-23 19:11:55,ATM-PN-0010,0.36,10.75,False,NORMAL
TXN100918,37892.14,18.54116,73.838851,18.540048,73.84012,2026-08-23 19:49:52,ATM-PN-0033,0.18,5.47,False,NORMAL
TXN100404,4093.18,18.511495,73.838997,18.509091,73.831046,2026-08-23 19:54:38,ATM-PN-0033,0.88,26.4,False,NORMAL
TXN100400,21498.37,18.534641,73.85686,18.541552,73.848587,2026-08-23 20:35:16,ATM-PN-0007,1.16,34.87,False,NORMAL
TXN100935,15182.43,18.514787,73.843005,18.514216,73.843611,2026-08-23 21:41:53,ATM-PN-0010,0.09,2.7,False,NORMAL
TXN100513,25807.94,18.524612,73.859767,18.53432,73.854063,2026-08-23 23:05:19,ATM-PN-0037,1.24,37.07,False,NORMAL
TXN100571,34070.78,18.53315,73.847614,18.526686,73.844667,2026-08-23 23:35:10,ATM-PN-0036,0.78,23.49,False,NORMAL
TXN100984,46191.66,18.516163,73.869322,18.514179,73.879466,2026-08-23 23:40:22,ATM-PN-0045,1.09,32.76,False,NORMAL
TXN100970,12546.12,18.502053,73.860154,18.495748,73.858417,2026-08-24 00:18:40,ATM-PN-0011,0.72,21.74,False,NORMAL
TXN100576,46220.02,18.497016,73.865733,18.499495,73.872361,2026-08-24 00:38:31,ATM-PN-0047,0.75,22.54,False,NORMAL
TXN100818,45060.32,18.531137,73.848762,18.533301,73.844419,2026-08-24 01:06:28,ATM-PN-0040,0.52,15.52,False,NORMAL
TXN100590,17365.35,18.505789,73.860861,18.495982,73.870116,2026-08-24 04:25:30,ATM-PN-0045,1.46,43.9,False,NORMAL
TXN100302,44147.65,18.535531,73.864832,18.533603,73.866051,2026-08-24 04:39:44,ATM-PN-0023,0.25,7.5,False,NORMAL
TXN100022,48927.72,18.52056,73.880543,18.523151,73.882287,2026-08-24 05:00:21,ATM-PN-0049,0.34,10.25,False,NORMAL
TXN100684,47198.41,18.53746,73.871259,18.534068,73.868481,2026-08-24 05:38:02,ATM-PN-0043,0.48,14.33,False,NORMAL
TXN100579,1612.77,18.515011,73.883323,18.514722,73.872408,2026-08-24 05:43:57,ATM-PN-0049,1.15,34.54,False,NORMAL
TXN100473,12956.53,18.50792,73.860002,18.508083,73.861776,2026-08-24 06:05:07,ATM-PN-0048,0.19,5.64,False,NORMAL
TXN100628,32196.6,18.516496,73.856593,18.523687,73.866875,2026-08-24 07:23:19,ATM-PN-0003,1.35,40.41,False,NORMAL
TXN100239,622.42,18.512203,73.877686,16.69315,77.512381,2026-08-24 07:45:27,ATM-PN-0050,435.09,13052.55,True,CRITICAL
TXN100010,35063.38,18.519713,73.83832,18.508113,73.843332,2026-08-24 07:48:16,ATM-PN-0008,1.39,41.82,False,NORMAL
TXN100117,41653.84,18.512475,73.853752,18.517071,73.848473,2026-08-24 08:04:55,ATM-PN-0034,0.76,22.67,False,NORMAL
TXN100029,41725.53,18.52746,73.855306,18.527087,73.842334,2026-08-24 08:36:41,ATM-PN-0019,1.37,41.05,False,NORMAL
TXN100267,26030.82,18.499795,73.845465,18.499914,73.846205,2026-08-24 09:04:09,ATM-PN-0003,0.08,2.37,False,NORMAL
TXN100177,43744.21,18.519804,73.855896,18.512538,73.850111,2026-08-24 09:13:17,ATM-PN-0013,1.01,30.37,False,NORMAL
TXN100361,40095.01,18.515202,73.8688,18.518283,73.864367,2026-08-24 09:43:53,ATM-PN-0042,0.58,17.39,False,NORMAL
TXN100224,35446.42,18.508056,73.844914,18.511309,73.836813,2026-08-24 09:44:05,ATM-PN-0020,0.93,27.83,False,NORMAL
TXN100860,49221.05,18.544583,73.858528,18.552765,73.858915,2026-08-24 11:33:10,ATM-PN-0041,0.91,27.32,False,NORMAL
TXN100523,33751.5,18.523278,73.866363,18.533839,73.873392,2026-08-24 11:33:40,ATM-PN-0028,1.39,41.66,False,NORMAL
TXN100751,43041.13,18.544704,73.84255,18.541703,73.85286,2026-08-24 11:58:40,ATM-PN-0011,1.14,34.11,False,NORMAL
TXN100542,23703.79,18.526691,73.857032,18.52772,73.855459,2026-08-24 13:25:08,ATM-PN-0042,0.2,6.04,False,NORMAL
TXN100371,32902.5,18.520559,73.827005,18.509442,73.822163,2026-08-24 14:31:16,ATM-PN-0030,1.34,40.12,False,NORMAL
TXN100678,15427.21,18.517856,73.859943,18.521664,73.866505,2026-08-24 15:19:35,ATM-PN-0002,0.81,24.33,False,NORMAL
TXN100104,33215.5,18.511586,73.853148,18.515389,73.855355,2026-08-24 15:23:29,ATM-PN-0020,0.48,14.48,False,NORMAL
TXN100614,29098.99,18.501186,73.864778,18.506058,73.873757,2026-08-24 15:36:00,ATM-PN-0023,1.09,32.73,False,NORMAL
TXN100828,28168.94,18.529964,73.866493,18.522473,73.872027,2026-08-24 15:51:10,ATM-PN-0050,1.02,30.51,False,NORMAL
TXN100383,28746.59,18.517905,73.845239,18.513181,73.845857,2026-08-24 16:58:04,ATM-PN-0043,0.53,15.88,False,NORMAL
TXN100485,48500.95,18.502329,73.86083,19.605148,75.507787,2026-08-24 17:05:09,ATM-PN-0002,212.13,6363.95,True,CRITICAL
TXN100222,43662.98,18.528068,73.86935,18.528747,73.869882,2026-08-24 18:26:27,ATM-PN-0012,0.09,2.82,False,NORMAL
TXN100458,49275.39,18.500064,73.851132,18.491686,73.851558,2026-08-24 18:43:40,ATM-PN-0037,0.93,27.98,False,NORMAL
TXN100887,31348.59,18.513571,73.869313,18.51573,73.862158,2026-08-24 19:34:47,ATM-PN-0028,0.79,23.75,False,NORMAL
TXN100687,10785.3,18.502285,73.875984,18.509088,73.880292,2026-08-24 21:19:16,ATM-PN-0031,0.88,26.47,False,NORMAL
TXN100440,28099.35,18.501613,73.851955,18.499007,73.851021,2026-08-24 22:32:00,ATM-PN-0012,0.31,9.18,False,NORMAL
TXN100134,24007.18,18.496901,73.843066,18.490792,73.840378,2026-08-24 22:46:05,ATM-PN-0002,0.74,22.08,False,NORMAL
TXN100691,32863.74,18.523402,73.856031,15.044433,74.495404,2026-08-24 23:36:33,ATM-PN-0019,392.78,11783.54,True,CRITICAL
TXN100699,41655.1,18.522714,73.861055,18.513542,73.852696,2026-08-24 23:42:39,ATM-PN-0034,1.35,40.44,False,NORMAL
TXN100598,21869.92,18.527183,73.862605,18.530924,73.863388,2026-08-25 00:00:56,ATM-PN-0038,0.42,12.72,False,NORMAL
TXN100907,24001.49,18.511653,73.865909,18.511002,73.866503,2026-08-25 00:04:22,ATM-PN-0022,0.1,2.87,False,NORMAL
TXN100452,29547.91,18.528927,73.839039,18.522914,73.840636,2026-08-25 00:16:25,ATM-PN-0002,0.69,20.68,False,NORMAL
TXN100443,41251.15,18.513408,73.840974,18.516287,73.832436,2026-08-25 00:39:56,ATM-PN-0031,0.96,28.66,False,NORMAL
TXN100883,27957.23,18.519604,73.863312,18.519521,73.863422,2026-08-25 02:15:21,ATM-PN-0010,0.01,0.44,False,NORMAL
TXN100184,36772.23,18.520437,73.842534,18.510744,73.845102,2026-08-25 02:39:12,ATM-PN-0023,1.11,33.34,False,NORMAL
TXN100948,38677.88,18.543823,73.884185,21.73101,72.955363,2026-08-25 02:40:20,ATM-PN-0049,367.42,11022.63,True,CRITICAL
TXN100334,47633.3,18.512549,73.870802,18.510468,73.867523,2026-08-25 02:45:07,ATM-PN-0042,0.42,12.48,False,NORMAL
TXN100874,16745.59,18.505812,73.838386,18.49567,73.841561,2026-08-25 03:52:51,ATM-PN-0013,1.18,35.29,False,NORMAL
TXN100555,9444.45,18.539772,73.860742,18.536639,73.874034,2026-08-25 04:43:07,ATM-PN-0009,1.44,43.32,False,NORMAL
TXN100797,31705.29,18.52774,73.86793,18.528427,73.867966,2026-08-25 05:24:48,ATM-PN-0046,0.08,2.29,False,NORMAL
TXN100490,19761.59,18.534341,73.887504,18.536664,73.896675,2026-08-25 06:56:52,ATM-PN-0020,1.0,30.02,False,NORMAL
TXN100369,4856.98,18.516118,73.871228,18.510737,73.868424,2026-08-25 07:00:20,ATM-PN-0032,0.67,20.02,False,NORMAL
TXN100941,9233.56,18.523572,73.866258,18.523883,73.876538,2026-08-25 07:14:42,ATM-PN-0016,1.08,32.53,False,NORMAL
TXN100491,24320.86,18.533927,73.87219,18.539272,73.877628,2026-08-25 07:23:00,ATM-PN-0020,0.83,24.77,False,NORMAL
TXN100903,22214.7,18.521429,73.865165,18.510365,73.871803,2026-08-25 07:27:52,ATM-PN-0036,1.42,42.46,False,NORMAL
TXN100539,38389.03,18.534245,73.852683,18.532539,73.840276,2026-08-25 07:51:55,ATM-PN-0027,1.32,39.65,False,NORMAL
TXN100825,17841.69,18.490311,73.839297,18.484364,73.835004,2026-08-25 08:02:14,ATM-PN-0019,0.8,24.04,False,NORMAL
TXN100245,32946.52,18.531545,73.882456,18.532485,73.892375,2026-08-25 08:30:53,ATM-PN-0046,1.05,31.53,False,NORMAL
TXN100544,9265.37,18.543246,73.846718,18.544018,73.849492,2026-08-25 11:45:25,ATM-PN-0029,0.3,9.14,False,NORMAL
TXN100995,35830.58,18.498465,73.853659,18.492423,73.849906,2026-08-25 12:29:43,ATM-PN-0042,0.78,23.39,False,NORMAL
TXN100737,12398.51,18.548959,73.848917,18.546323,73.849585,2026-08-25 14:23:28,ATM-PN-0048,0.3,9.04,False,NORMAL
TXN100237,33973.61,18.522145,73.851701,18.522951,73.839924,2026-08-25 14:54:09,ATM-PN-0032,1.24,37.35,False,NORMAL
TXN100024,9165.93,18.509744,73.862228,18.513664,73.871021,2026-08-25 15:35:47,ATM-PN-0040,1.02,30.74,False,NORMAL
TXN100547,26175.78,18.501203,73.85,18.501776,73.849985,2026-08-25 16:35:57,ATM-PN-0026,0.06,1.91,False,NORMAL
TXN100846,1930.87,18.532339,73.854528,18.53919,73.85768,2026-08-25 17:06:17,ATM-PN-0041,0.83,24.93,False,NORMAL
TXN100824,12186.82,18.535843,73.847057,18.535806,73.84712,2026-08-25 17:07:02,ATM-PN-0048,0.01,0.23,False,NORMAL
TXN100706,17717.91,18.517889,73.86022,18.529964,73.855976,2026-08-25 17:27:08,ATM-PN-0011,1.42,42.46,False,NORMAL
TXN100186,31719.73,18.547679,73.869801,18.547735,73.86987,2026-08-25 18:14:58,ATM-PN-0005,0.01,0.29,False,NORMAL
TXN100063,10618.94,18.50511,73.856732,18.517633,73.861466,2026-08-25 20:29:28,ATM-PN-0014,1.48,44.38,False,NORMAL
TXN100136,3042.08,18.524644,73.872545,18.525743,73.880707,2026-08-25 20:51:23,ATM-PN-0031,0.87,26.08,False,NORMAL
TXN100755,10403.73,18.505859,73.840454,18.51452,73.840631,2026-08-25 20:52:53,ATM-PN-0020,0.96,28.9,False,NORMAL
TXN100854,34746.33,18.524029,73.856765,18.53209,73.857616,2026-08-25 21:12:53,ATM-PN-0042,0.9,27.02,False,NORMAL
TXN100623,9621.02,18.523199,73.840209,18.525114,73.841899,2026-08-25 21:59:35,ATM-PN-0019,0.28,8.33,False,NORMAL
TXN100924,32230.1,18.519338,73.853885,18.523599,73.842843,2026-08-25 22:08:26,ATM-PN-0046,1.26,37.71,False,NORMAL
TXN100265,46592.42,18.519007,73.856158,18.522047,73.860575,2026-08-25 22:21:11,ATM-PN-0003,0.58,17.26,False,NORMAL
TXN100512,15366.53,18.534583,73.853862,18.530287,73.867277,2026-08-25 22:49:41,ATM-PN-0015,1.49,44.78,False,NORMAL
TXN100532,26706.06,18.519054,73.854736,18.519059,73.855042,2026-08-26 00:02:47,ATM-PN-0022,0.03,0.97,False,NORMAL
TXN100974,28314.05,18.507371,73.862725,18.504136,73.858489,2026-08-26 00:25:29,ATM-PN-0028,0.57,17.21,False,NORMAL
TXN100315,6746.21,18.522097,73.853114,18.526815,73.840183,2026-08-26 00:56:06,ATM-PN-0028,1.46,43.82,False,NORMAL
TXN100319,44066.72,18.541652,73.871907,18.548797,73.863622,2026-08-26 02:10:16,ATM-PN-0027,1.18,35.42,False,NORMAL
TXN100095,30933.07,18.536677,73.863344,18.534926,73.864224,2026-08-26 02:49:52,ATM-PN-0016,0.22,6.47,False,NORMAL
TXN100044,30001.09,18.508355,73.856221,18.510871,73.84551,2026-08-26 03:29:55,ATM-PN-0018,1.16,34.91,False,NORMAL
TXN100689,9707.32,18.497929,73.86492,18.504585,73.873078,2026-08-26 03:51:54,ATM-PN-0025,1.13,34.04,False,NORMAL
TXN100414,34139.22,18.518217,73.842759,18.515843,73.845805,2026-08-26 04:31:19,ATM-PN-0022,0.42,12.47,False,NORMAL
TXN100963,23117.5,18.5071,73.87024,18.510707,73.87301,2026-08-26 05:51:20,ATM-PN-0045,0.5,14.88,False,NORMAL
TXN100616,22019.35,18.518209,73.886992,18.514724,73.88628,2026-08-26 06:08:51,ATM-PN-0019,0.39,11.84,False,NORMAL
TXN100934,31009.26,18.512057,73.847123,18.513514,73.861124,2026-08-26 06:28:17,ATM-PN-0008,1.49,44.55,False,NORMAL
TXN100076,2437.54,18.532449,73.843911,18.531757,73.842956,2026-08-26 06:48:07,ATM-PN-0046,0.13,3.8,False,NORMAL
TXN100242,41916.76,18.526511,73.824633,18.526075,73.824167,2026-08-26 07:13:50,ATM-PN-0002,0.07,2.07,False,NORMAL
TXN100527,27548.0,18.510933,73.882161,18.513305,73.892405,2026-08-26 09:28:11,ATM-PN-0049,1.11,33.36,False,NORMAL
TXN100534,47234.77,18.525535,73.861281,18.539023,73.860418,2026-08-26 09:34:42,ATM-PN-0018,1.5,45.08,False,NORMAL
TXN100708,5384.94,18.524576,73.860921,18.531734,73.859656,2026-08-26 09:39:16,ATM-PN-0014,0.81,24.21,False,NORMAL
TXN100698,46084.92,18.526043,73.865846,18.517087,73.871675,2026-08-26 09:50:49,ATM-PN-0011,1.17,35.11,False,NORMAL
TXN100489,22426.57,18.530953,73.835014,18.5314,73.831497,2026-08-26 09:58:49,ATM-PN-0048,0.37,11.22,False,NORMAL
TXN100650,39381.85,18.521526,73.833372,18.527137,73.845149,2026-08-26 10:02:01,ATM-PN-0032,1.39,41.69,False,NORMAL
TXN100575,2351.05,18.522516,73.84695,18.520852,73.848722,2026-08-26 11:04:16,ATM-PN-0013,0.26,7.89,False,NORMAL
TXN100226,34824.93,18.507451,73.864729,18.505797,73.862738,2026-08-26 12:21:11,ATM-PN-0042,0.28,8.37,False,NORMAL
TXN100605,49191.58,18.521264,73.862183,18.531094,73.861109,2026-08-26 12:46:44,ATM-PN-0050,1.1,32.97,False,NORMAL
TXN100123,17339.53,18.513276,73.865512,18.507799,73.866824,2026-08-26 13:32:51,ATM-PN-0010,0.62,18.74,False,NORMAL
TXN100876,3494.31,18.508172,73.862526,18.509129,73.859211,2026-08-26 14:18:09,ATM-PN-0020,0.37,10.96,False,NORMAL
TXN100795,38601.2,18.525371,73.85461,18.53161,73.858562,2026-08-26 15:07:01,ATM-PN-0010,0.81,24.28,False,NORMAL
TXN100848,18978.61,18.513043,73.860901,18.515737,73.86032,2026-08-26 15:43:03,ATM-PN-0011,0.31,9.17,False,NORMAL
TXN100910,8273.26,18.524373,73.861749,18.51453,73.868258,2026-08-26 15:49:54,ATM-PN-0008,1.29,38.76,False,NORMAL
TXN100631,20330.43,18.503123,73.857183,17.658944,71.907355,2026-08-26 16:10:37,ATM-PN-0041,226.47,6794.13,True,CRITICAL
TXN100901,43340.57,18.521428,73.833209,18.534181,73.828978,2026-08-26 16:24:11,ATM-PN-0015,1.49,44.6,False,NORMAL
TXN100411,24615.93,18.510923,73.853798,18.51072,73.852415,2026-08-26 16:37:25,ATM-PN-0022,0.15,4.43,False,NORMAL
TXN100972,7219.94,18.521937,73.878528,18.530616,73.887464,2026-08-26 18:24:21,ATM-PN-0035,1.35,40.46,False,NORMAL
TXN100215,37469.22,18.513224,73.885386,18.513458,73.886769,2026-08-26 18:55:53,ATM-PN-0036,0.15,4.44,False,NORMAL
TXN100217,36642.46,18.49593,73.858429,18.496497,73.857362,2026-08-26 19:17:00,ATM-PN-0023,0.13,3.87,False,NORMAL
TXN100494,46577.01,18.509708,73.869696,18.508801,73.868813,2026-08-26 19:31:54,ATM-PN-0049,0.14,4.12,False,NORMAL
TXN100747,48184.11,18.507578,73.874839,18.50523,73.869332,2026-08-26 19:37:06,ATM-PN-0010,0.64,19.1,False,NORMAL
TXN100646,17718.75,18.525119,73.856211,18.526842,73.847459,2026-08-26 19:58:07,ATM-PN-0001,0.94,28.27,False,NORMAL
TXN100546,32248.99,18.519547,73.832217,15.884745,73.189817,2026-08-26 21:15:56,ATM-PN-0046,300.82,9024.5,True,CRITICAL
TXN100509,45173.01,18.499753,73.854917,18.507163,73.851449,2026-08-26 21:48:14,ATM-PN-0036,0.9,27.04,False,NORMAL
TXN100171,16285.73,18.541183,73.869892,18.539905,73.858343,2026-08-26 21:58:26,ATM-PN-0039,1.23,36.77,False,NORMAL
TXN100735,9733.68,18.517425,73.840219,15.65179,73.531077,2026-08-26 22:55:07,ATM-PN-0032,320.33,9610.01,True,CRITICAL
TXN100282,40560.28,18.534832,73.848404,18.533207,73.846166,2026-08-26 23:43:43,ATM-PN-0006,0.3,8.92,False,NORMAL
TXN100585,7023.87,18.515951,73.838006,18.505974,73.840309,2026-08-26 23:57:06,ATM-PN-0045,1.14,34.07,False,NORMAL
TXN100802,23689.13,18.514149,73.846055,18.511647,73.834182,2026-08-27 00:49:29,ATM-PN-0019,1.28,38.47,False,NORMAL
TXN100796,23838.72,18.533951,73.859837,18.543202,73.857583,2026-08-27 01:58:20,ATM-PN-0029,1.06,31.67,False,NORMAL
TXN100256,14681.15,18.537933,73.857191,18.527658,73.865277,2026-08-27 05:03:11,ATM-PN-0046,1.43,42.77,False,NORMAL
TXN100971,46483.88,18.508725,73.838929,18.513896,73.847549,2026-08-27 06:22:57,ATM-PN-0025,1.08,32.27,False,NORMAL
TXN100697,5243.75,18.529398,73.84085,18.525899,73.831804,2026-08-27 07:32:43,ATM-PN-0038,1.03,30.9,False,NORMAL
TXN100768,24895.57,18.540403,73.872997,18.541573,73.875236,2026-08-27 08:21:44,ATM-PN-0022,0.27,8.09,False,NORMAL
TXN100997,13209.64,18.515335,73.868252,21.034984,75.503959,2026-08-27 08:31:43,ATM-PN-0049,328.31,9849.16,True,CRITICAL
TXN100552,6151.16,18.520333,73.841791,18.52726,73.848963,2026-08-27 08:49:35,ATM-PN-0029,1.08,32.38,False,NORMAL
TXN100949,46362.68,18.499256,73.851158,18.493768,73.843096,2026-08-27 08:57:36,ATM-PN-0048,1.05,31.39,False,NORMAL
TXN100209,10390.1,18.511265,73.873907,18.515755,73.871754,2026-08-27 09:46:43,ATM-PN-0035,0.55,16.45,False,NORMAL
TXN100255,38633.17,18.497903,73.843312,18.507791,73.840244,2026-08-27 10:02:34,ATM-PN-0002,1.15,34.38,False,NORMAL
